"80";"bávat";"2";""
"81";"bavit";"6927";""
"82";"bavívat";"13";""
"83";"bazírovat";"1";""
"84";"bdít";"3";""
"85";"bednit";"2";""
"86";"bědovat";"3";""
"87";"běhat";"115";""
"88";"bejčit";"1";""
"89";"bejvat";"7";""
"90";"bělat";"51";""
"91";"bělet";"4";""
"92";"belhat";"160";""
"93";"besedovat";"5";""
"94";"betonovat";"14";""
"95";"běžet";"322";""
"96";"bičovat";"29";""
"97";"biflovat";"11";""
"98";"bilancovat";"9";""
"99";"bílit";"2";""
"100";"bimbat";"13";""
"101";"bioakumulovat";"1";""
"102";"biřmovat";"1";""
"103";"bít";"416";""
"104";"bivakovat";"1";""
"105";"blábolit";"1";""
"106";"blafovat";"2";""
"107";"blahopřát";"1";""
"108";"blamovat";"9";""
"109";"blanšírovat";"1";""
"110";"bláznit";"1";""
"111";"blbnout";"4";""
"112";"blednout";"2";""
"113";"blejskat";"14";""
"114";"blejsknout";"3";""
"115";"blejt";"4";""
"116";"blekotat";"1";""
"117";"blesknout";"3";""
"118";"blikat";"4";""
"119";"blinkat";"2";""
"120";"blít";"10";""
"121";"blížit";"6697";""
"122";"bloknout";"1";""
"123";"blokovat";"17";""
"124";"bloudit";"1";""
"125";"bloumat";"1";""
"126";"blufovat";"1";""
"127";"blýskat";"355";""
"128";"blýsknout";"366";""
"129";"blyskotat";"1";""
"130";"blyštět";"106";""
"131";"blyštit";"63";""
"132";"blýštit";"1";""
"133";"bobovat";"1";""
"134";"bobtnat";"2";""
"135";"bodat";"5";""
"136";"bodnout";"35";""
"137";"bodovat";"26";""
"138";"bohatnout";"1";""
"139";"bohovat";"1";""
"140";"bojkotovat";"1";""
"141";"bojovat";"452";""
"142";"bolet";"41";""
"143";"bolívat";"1";""
"144";"bombardovat";"4";""
"145";"bonznout";"1";""
"146";"bonzovat";"1";""
"147";"bortit";"138";""
"148";"bořit";"210";""
"149";"bouchat";"10";""
"150";"bouchnout";"53";""
"151";"boukat";"2";""
"152";"boulit";"9";""
"153";"bourat";"84";""
"154";"bouřit";"405";""
"155";"boxovat";"15";""
"156";"bránit";"4675";""
"157";"brát";"1380";""
"158";"bratříčkovat";"26";""
"159";"bratřit";"12";""
"160";"brávat";"2";""
"161";"brebentit";"1";""
"162";"brečet";"90";""
"163";"brejlit";"1";""
"164";"brnknout";"3";""
"165";"brodit";"449";""
"166";"brojit";"9";""
"167";"brousit";"55";""
"168";"brouzdat";"64";""
"169";"bručet";"3";""
"170";"bruslit";"32";""
"171";"brzdit";"32";""
"172";"břichatět";"1";""
"173";"bubnovat";"10";""
"174";"bučet";"2";""
"175";"budit";"345";""
"176";"budívat";"5";""
"177";"budovat";"365";""
"178";"bujet";"1";""
"179";"bulit";"2";""
"180";"burcovat";"5";""
"181";"bušit";"31";""
"182";"buzerovat";"1";""
"183";"bydlet";"128";""
"184";"byrokratizovat";"1";""
"185";"bystřit";"3";""
"186";"být";"1540";""
"187";"bývat";"102";""
"188";"bzučet";"1";""
"189";"cachtat";"36";""
"190";"cachtávat";"1";""
"191";"cákat";"16";""
"192";"cálovat";"1";""
"193";"capat";"1";""
"194";"cedit";"2";""
"195";"cejchovat";"1";""
"196";"cejtit";"185";""
"197";"ceknout";"1";""
"198";"celebrovat";"1";""
"199";"cementovat";"1";""
"200";"cenit";"160";""
"201";"cenívat";"1";""
"202";"centralizovat";"7";""
"203";"centrifugovat";"2";""
"204";"centrovat";"1";""
"205";"cenzurovat";"5";""
"206";"cepovat";"1";""
"207";"certifikovat";"3";""
"208";"cestovat";"96";""
"209";"cicmat";"2";""
"210";"cílit";"6";""
"211";"cinkat";"1";""
"212";"cinknout";"2";""
"213";"cínovat";"1";""
"214";"cintat";"1";""
"215";"cítit";"14480";""
"216";"cítívat";"5";""
"217";"citovat";"50";""
"218";"civět";"5";""
"219";"civilizovat";"4";""
"220";"cizelovat";"5";""
"221";"cloumat";"1";""
"222";"courat";"106";""
"223";"cournout";"2";""
"224";"couvat";"10";""
"225";"couvnout";"2";""
"226";"cpát";"475";""
"227";"ctít";"33";""
"228";"cucat";"7";""
"229";"cucnout";"2";""
"230";"cuchat";"7";""
"231";"cukat";"73";""
"232";"cuknout";"3";""
"233";"cukrovat";"5";""
"234";"culit";"230";""
"235";"cumlat";"1";""
"236";"cupovat";"1";""
"237";"cvaknout";"6";""
"238";"cválat";"1";""
"239";"cvičit";"259";""
"240";"cvičívat";"1";""
"241";"cvokatět";"1";""
"242";"cvrnknout";"1";""
"243";"cyklit";"3";""
"244";"čadit";"1";""
"245";"čachrovat";"1";""
"246";"čachtat";"1";""
"247";"čajovat";"1";""
"248";"čapnout";"3";""
"249";"čarovat";"8";""
"250";"časit";"1";""
"251";"časovat";"2";""
"252";"častovat";"29";""
"253";"čechrat";"2";""
"254";"čekat";"1517";""
"255";"čekovat";"1";""
"256";"čelit";"16";""
"257";"čepejřit";"1";""
"258";"čepovat";"40";""
"259";"čepýřit";"13";""
"260";"černat";"70";""
"261";"čerpat";"115";""
"262";"čertit";"52";""
"263";"červenat";"311";""
"264";"čeřit";"39";""
"265";"česat";"83";""
"266";"číhat";"3";""
"267";"čichnout";"1";""
"268";"čílit";"34";""
"269";"činit";"367";""
"270";"čipovat";"3";""
"271";"číslovat";"11";""
"272";"čísnout";"1";""
"273";"číst";"495";""
"274";"čistit";"225";""
"275";"čišet";"1";""
"276";"čít";"4";""
"277";"čítat";"3";""
"278";"členit";"136";""
"279";"čmárat";"1";""
"280";"čmuchat";"2";""
"281";"čnít";"1";""
"282";"čórovat";"1";""
"283";"čoudit";"2";""
"284";"črtat";"2";""
"285";"čtvrtit";"2";""
"286";"čučet";"3";""
"287";"čudit";"2";""
"288";"čumět";"2";""
"289";"čurat";"30";""
"290";"čůrat";"22";""
"291";"čutat";"1";""
"292";"čvachtat";"17";""
"293";"dabovat";"7";""
"294";"danit";"24";""
"295";"darovat";"15";""
"296";"dařit";"8874";""
"297";"dát";"40766";""
"298";"datovat";"348";""
"299";"dávat";"1217";""
"300";"dávit";"66";""
"301";"dávkovat";"23";""
"302";"dbát";"128";""
"303";"deaktivovat";"12";""
"304";"dealovat";"2";""
"305";"debatovat";"129";""
"306";"debužírovat";"2";""
"307";"decentralizovat";"3";""
"308";"decimovat";"1";""
"309";"dedikovat";"1";""
"310";"dědit";"229";""
"311";"defilovat";"1";""
"312";"definovat";"153";""
"313";"deformovat";"90";""
"314";"degenerovat";"2";""
"315";"degradovat";"15";""
"316";"degustovat";"2";""
"317";"dehonestovat";"1";""
"318";"dehydratovat";"3";""
"319";"dehydrovat";"1";""
"320";"dechnout";"5";""
"321";"dejchat";"11";""
"322";"dekantovat";"1";""
"323";"deklamovat";"1";""
"324";"deklarovat";"32";""
"325";"deklasovat";"1";""
"326";"dekódovat";"1";""
"327";"dekolonizovat";"2";""
"328";"dekompenzovat";"1";""
"329";"dekomprimovat";"1";""
"330";"dekonspirovat";"3";""
"331";"dekonstruovat";"1";""
"332";"dekontaminovat";"1";""
"333";"dekorovat";"3";""
"334";"dekovat";"5";""
"335";"děkovat";"24";""
"336";"dělat";"3298";""
"337";"dělávat";"55";""
"338";"delegovat";"6";""
"339";"dělit";"2062";""
"340";"dělívat";"1";""
"341";"demaskovat";"1";""
"342";"dematerializovat";"13";""
"343";"dementovat";"1";""
"344";"demobilizovat";"2";""
"345";"demokratizovat";"8";""
"346";"demolovat";"9";""
"347";"démonizovat";"8";""
"348";"demonstrovat";"47";""
"349";"demontovat";"16";""
"350";"demoralizovat";"1";""
"351";"denacifikovat";"1";""
"352";"denaturovat";"7";""
"353";"depilovat";"2";""
"354";"deponovat";"1";""
"355";"deportovat";"2";""
"356";"deprimovat";"1";""
"357";"deptat";"3";""
"358";"derivovat";"1";""
"359";"designovat";"1";""
"360";"desinfikovat";"1";""
"361";"děsit";"725";""
"362";"destabilizovat";"4";""
"363";"destilovat";"17";""
"364";"destruovat";"3";""
"365";"dešifrovat";"4";""
"366";"detekovat";"17";""
"367";"detoxikovat";"2";""
"368";"devalvovat";"6";""
"369";"devastovat";"1";""
"370";"dezertovat";"1";""
"371";"dezinfikovat";"11";""
"372";"dezintegrovat";"1";""
"373";"dezorientovat";"1";""
"374";"diagnostikovat";"24";""
"375";"dialogizovat";"1";""
"376";"diferenciovat";"1";""
"377";"diferencovat";"79";""
"378";"digitalizovat";"14";""
"379";"diktovat";"1";""
"380";"dilatovat";"1";""
"381";"dimenzovat";"9";""
"382";"dirigovat";"2";""
"383";"diseminovat";"1";""
"384";"disipovat";"4";""
"385";"diskreditovat";"6";""
"386";"diskriminovat";"1";""
"387";"diskutovat";"578";""
"388";"diskvalifikovat";"18";""
"389";"disociovat";"2";""
"390";"dispenzovat";"1";""
"391";"dispergovat";"1";""
"392";"disponovat";"6";""
"393";"distancovat";"371";""
"394";"distribuovat";"39";""
"395";"dít";"13677";""
"396";"dívat";"25024";""
"397";"dívávat";"4";""
"398";"diverzifikovat";"12";""
"399";"divit";"4907";""
"400";"divívat";"1";""
"401";"divočit";"1";""
"402";"dlabat";"3";""
"403";"dláždit";"5";""
"404";"dlít";"2";""
"405";"dloubat";"44";""
"406";"dloubnout";"1";""
"407";"dloužit";"15";""
"408";"dlužit";"6";""
"409";"dmout";"160";""
"410";"dmýchat";"1";""
"411";"dnít";"10";""
"412";"dobádat";"1";""
"413";"dobalit";"2";""
"414";"dobarvit";"2";""
"415";"dobarvovat";"4";""
"416";"ďobat";"1";""
"417";"dobatolit";"1";""
"418";"doběhnout";"8";""
"419";"dobejvat";"5";""
"420";"dobelhat";"87";""
"421";"dobíhat";"1";""
"422";"dobíjet";"69";""
"423";"dobírat";"41";""
"424";"dobít";"28";""
"425";"dobnout";"2";""
"426";"dobojovat";"1";""
"427";"dobouchat";"2";""
"428";"dobourat";"1";""
"429";"dobránit";"2";""
"430";"dobrat";"346";""
"431";"dobudovat";"5";""
"432";"dobušit";"1";""
"433";"dobýt";"11";""
"434";"dobývat";"189";""
"435";"docenit";"3";""
"436";"doceňovat";"7";""
"437";"docílit";"86";""
"438";"docilovat";"26";""
"439";"docourat";"6";""
"440";"docpat";"1";""
"441";"docvičit";"1";""
"442";"dočerpat";"1";""
"443";"dočerpávat";"3";""
"444";"dočesat";"2";""
"445";"dočíst";"1208";""
"446";"dočistit";"4";""
"447";"dočišťovat";"4";""
"448";"dočítat";"70";""
"449";"dočkat";"6516";""
"450";"dočkávat";"14";""
"451";"dodat";"62";""
"452";"dodávat";"471";""
"453";"dodělat";"15";""
"454";"dodělávat";"22";""
"455";"dodělit";"1";""
"456";"dodívat";"8";""
"457";"dodrápat";"1";""
"458";"dodržet";"29";""
"459";"dodržovat";"249";""
"460";"dofukovat";"1";""
"461";"dofunět";"1";""
"462";"dohádat";"2";""
"463";"dohadovat";"991";""
"464";"dohánět";"29";""
"465";"doharcovat";"1";""
"466";"dohazovat";"2";""
"467";"dohihňat";"1";""
"468";"dohledat";"11";""
"469";"dohledávat";"6";""
"470";"dohlédnout";"8";""
"471";"dohlídat";"1";""
"472";"dohlížet";"9";""
"473";"dohmatat";"2";""
"474";"dohmatávat";"1";""
"475";"dohmátnout";"3";""
"476";"dohnat";"10";""
"477";"dohodit";"1";""
"478";"dohodnout";"3844";""
"479";"dohodovat";"1";""
"480";"doholit";"2";""
"481";"dohonit";"3";""
"482";"dohotovit";"1";""
"483";"dohotovovat";"1";""
"484";"dohoupat";"3";""
"485";"dohovořit";"5";""
"486";"dohrabat";"31";""
"487";"dohrát";"49";""
"488";"dohrávat";"69";""
"489";"dohrkat";"2";""
"490";"dohřát";"2";""
"491";"dohřívat";"3";""
"492";"docházet";"25";""
"493";"dochechtat";"2";""
"494";"dochovat";"1001";""
"495";"dochovávat";"11";""
"496";"dochucovat";"6";""
"497";"dochutit";"1";""
"498";"dojednat";"4";""
"499";"dojednávat";"17";""
"500";"dojet";"11";""
"501";"dojídat";"7";""
"502";"dojímat";"73";""
"503";"dojíst";"3";""
"504";"dojit";"21";""
"505";"dojít";"111";""
"506";"dojíždět";"8";""
"507";"dojmout";"37";""
"508";"dokázat";"1421";""
"509";"dokazovat";"56";""
"510";"dokládat";"15";""
"511";"dokladovat";"3";""
"512";"doklátit";"3";""
"513";"doklepat";"5";""
"514";"doklopýtat";"6";""
"515";"doklouzat";"3";""
"516";"dokodrcat";"18";""
"517";"dokolébat";"9";""
"518";"dokolíbat";"2";""
"519";"dokompletovat";"2";""
"520";"dokonat";"3";""
"521";"dokonávat";"3";""
"522";"dokončit";"111";""
"523";"dokončovat";"136";""
"524";"dokopat";"22";""
"525";"dokoukat";"4";""
"526";"dokoulet";"5";""
"527";"dokoupit";"5";""
"528";"dokráčet";"1";""
"529";"dokrást";"1";""
"530";"dokreslit";"3";""
"531";"dokreslovat";"1";""
"532";"dokrmovat";"3";""
"533";"dokrvovat";"1";""
"534";"dokulhat";"3";""
"535";"dokumentovat";"12";""
"536";"dokupovat";"1";""
"537";"dokutálet";"32";""
"538";"dokutat";"2";""
"539";"dokvašovat";"1";""
"540";"dokývat";"1";""
"541";"doladit";"18";""
"542";"dolaďovat";"36";""
"543";"doléčit";"6";""
"544";"doléčovat";"6";""
"545";"doléhat";"3";""
"546";"dolehnout";"1";""
"547";"dolekat";"1";""
"548";"dolepovat";"2";""
"549";"doleštit";"1";""
"550";"dolévat";"5";""
"551";"dolíčit";"1";""
"552";"dolihovat";"1";""
"553";"dolít";"2";""
"554";"doloudat";"12";""
"555";"dolovat";"18";""
"556";"doložit";"8";""
"557";"domáhat";"612";""
"558";"domáknout";"27";""
"559";"domalovat";"5";""
"560";"doměřit";"1";""
"561";"domestikovat";"4";""
"562";"domilovat";"2";""
"563";"domlouvat";"372";""
"564";"domluvit";"2321";""
"565";"domnívat";"7540";""
"566";"domnívávat";"1";""
"567";"domoci";"153";""
"568";"domodelovávat";"1";""
"569";"domodlit";"7";""
"570";"domotat";"5";""
"571";"domučit";"1";""
"572";"domyslet";"23";""
"573";"domyslit";"6";""
"574";"domýšlet";"100";""
"575";"donášet";"7";""
"576";"donést";"515";""
"577";"donominovat";"1";""
"578";"donutit";"137";""
"579";"doobléknout";"14";""
"580";"doočkovávat";"1";""
"581";"dopadat";"1";""
"582";"dopadnout";"8";""
"583";"dopachtit";"4";""
"584";"dopajdat";"3";""
"585";"dopálit";"27";""
"586";"dopalovat";"2";""
"587";"dopátrat";"122";""
"588";"dopátrávat";"4";""
"589";"dopéci";"3";""
"590";"dopékat";"6";""
"591";"dopěstovat";"1";""
"592";"dopídit";"33";""
"593";"dopíchnout";"1";""
"594";"dopilovat";"1";""
"595";"dopínat";"1";""
"596";"dopisovat";"2";""
"597";"dopít";"5";""
"598";"doplácat";"1";""
"599";"doplácet";"11";""
"600";"doplahočit";"17";""
"601";"doplánovat";"1";""
"602";"doplatit";"25";""
"603";"doplavat";"1";""
"604";"doplavit";"7";""
"605";"doplazit";"121";""
"606";"doplížit";"18";""
"607";"doplnit";"177";""
"608";"doplňovat";"531";""
"609";"doplout";"1";""
"610";"doploužit";"14";""
"611";"dopnout";"1";""
"612";"dopočíst";"1";""
"613";"dopočítat";"75";""
"614";"dopočítávat";"2";""
"615";"dopomáhat";"1";""
"616";"dopomoci";"2";""
"617";"doporučit";"9";""
"618";"doporučovat";"1302";""
"619";"doposlouchat";"1";""
"620";"dopotácet";"74";""
"621";"dopouštět";"705";""
"622";"dopovat";"12";""
"623";"dopovědět";"1";""
"624";"dopracovat";"360";""
"625";"dopracovávat";"23";""
"626";"dopravit";"121";""
"627";"dopravovat";"111";""
"628";"doprivatizovávat";"1";""
"629";"doprodat";"4";""
"630";"doprodávat";"13";""
"631";"doprojektovávat";"1";""
"632";"doprosit";"2";""
"633";"doprošovat";"86";""
"634";"doprovázet";"35";""
"635";"doprovodit";"4";""
"636";"dopřát";"14";""
"637";"dopřávat";"4";""
"638";"dopsat";"4";""
"639";"doptat";"31";""
"640";"doptávat";"6";""
"641";"dopustit";"2024";""
"642";"dorazit";"21";""
"643";"dorážet";"3";""
"644";"dorovnat";"6";""
"645";"dorovnávat";"4";""
"646";"dorozumět";"100";""
"647";"dorozumívat";"132";""
"648";"doručit";"14";""
"649";"doručovat";"28";""
"650";"dorůst";"4";""
"651";"dořešit";"13";""
"652";"dořešovat";"2";""
"653";"dořezat";"53";""
"654";"dořezávat";"1";""
"655";"doříci";"1";""
"656";"dosadit";"7";""
"657";"dosáhnout";"343";""
"658";"dosahovat";"231";""
"659";"dosazovat";"15";""
"660";"dosít";"1";""
"661";"dosíťovávat";"1";""
"662";"doskákat";"2";""
"663";"doskakovat";"3";""
"664";"dosladit";"3";""
"665";"doslat";"3";""
"666";"doslazovat";"1";""
"667";"doslechnout";"613";""
"668";"dosloužit";"1";""
"669";"doslýchat";"7";""
"670";"dosmát";"8";""
"671";"dosmýkat";"1";""
"672";"dosolit";"2";""
"673";"dosoušet";"1";""
"674";"dospat";"8";""
"675";"dospávat";"1";""
"676";"dospět";"114";""
"677";"dospívat";"14";""
"678";"dostat";"35414";""
"679";"dostát";"2";""
"680";"dostávat";"4932";""
"681";"dostavět";"101";""
"682";"dostavit";"2642";""
"683";"dostavovat";"325";""
"684";"dostihnout";"1";""
"685";"dostlat";"2";""
"686";"dostrkat";"2";""
"687";"dostrojit";"1";""
"688";"dostříhat";"1";""
"689";"dostudovat";"1";""
"690";"dosunout";"2";""
"691";"dosušit";"2";""
"692";"dosušovat";"1";""
"693";"dosvěcovat";"1";""
"694";"dosvědčit";"1";""
"695";"dosvědčovat";"1";""
"696";"dosvítit";"1";""
"697";"dosycovat";"3";""
"698";"dosypat";"3";""
"699";"dosytit";"1";""
"700";"došátrat";"5";""
"701";"došetřit";"1";""
"702";"došinout";"2";""
"703";"doškobrtat";"1";""
"704";"doškobrtávat";"1";""
"705";"doškolovat";"1";""
"706";"doškrabat";"3";""
"707";"doškrábat";"5";""
"708";"došlápnout";"1";""
"709";"došoupat";"2";""
"710";"došourat";"68";""
"711";"došplhat";"5";""
"712";"doštrachat";"11";""
"713";"dotáčet";"12";""
"714";"dotáhnout";"173";""
"715";"dotahovat";"37";""
"716";"dotančit";"1";""
"717";"dotázat";"182";""
"718";"dotazovat";"215";""
"719";"dotéci";"7";""
"720";"dotejkat";"2";""
"721";"dotěžovat";"2";""
"722";"dotírat";"2";""
"723";"dotisknout";"1";""
"724";"dotiskovat";"4";""
"725";"dotknout";"6899";""
"726";"dotlačit";"5";""
"727";"dotlouci";"1";""
"728";"dotočit";"14";""
"729";"dotovat";"11";""
"730";"dotrmácet";"1";""
"731";"dotřást";"1";""
"732";"dotřiďovat";"1";""
"733";"dotřít";"1";""
"734";"dotvarovat";"1";""
"735";"dotvářet";"15";""
"736";"dotvořit";"8";""
"737";"dotvrdit";"2";""
"738";"dotýkat";"3620";""
"739";"doučit";"29";""
"740";"doučovat";"5";""
"741";"doúčtovávat";"1";""
"742";"doufat";"54";""
"743";"doupravit";"2";""
"744";"doupravovat";"2";""
"745";"dourčovat";"1";""
"746";"dovádět";"5";""
"747";"dovalit";"7";""
"748";"dovařit";"5";""
"749";"dovařovat";"1";""
"750";"dovážet";"247";""
"751";"dovážit";"3";""
"752";"dovažovat";"3";""
"753";"dovědět";"1371";""
"754";"dovést";"204";""
"755";"dovézt";"57";""
"756";"dovídat";"376";""
"757";"dovíjet";"1";""
"758";"dovírat";"11";""
"759";"dovléci";"118";""
"760";"dovodit";"2";""
"761";"dovolat";"360";""
"762";"dovolávat";"261";""
"763";"dovolit";"69";""
"764";"dovolovat";"26";""
"765";"dovozovat";"12";""
"766";"dovršit";"21";""
"767";"dovršovat";"19";""
"768";"dovřít";"12";""
"769";"dovtípit";"138";""
"770";"dovybavit";"4";""
"771";"dovybavovat";"1";""
"772";"dovyprávět";"1";""
"773";"dovysvětlit";"1";""
"774";"dovytvořit";"1";""
"775";"dovyvinout";"2";""
"776";"dovzdělat";"5";""
"777";"dovzdělávat";"1";""
"778";"dozásobit";"1";""
"779";"dozávodit";"1";""
"780";"dozdít";"1";""
"781";"dozdobit";"1";""
"782";"dozkoušet";"1";""
"783";"doznat";"135";""
"784";"doznávat";"20";""
"785";"dozpívat";"1";""
"786";"dozrát";"1";""
"787";"dozrávat";"1";""
"788";"dozvědět";"11328";""
"789";"dozvídat";"812";""
"790";"dozvonit";"9";""
"791";"dožádat";"1";""
"792";"dožadovat";"817";""
"793";"dožebrávat";"1";""
"794";"dožírat";"2";""
"795";"dožít";"1184";""
"796";"dožívat";"301";""
"797";"dožlutit";"1";""
"798";"dožrat";"8";""
"799";"draftovat";"1";""
"800";"dramatizovat";"9";""
"801";"drancovat";"4";""
"802";"drápat";"85";""
"803";"drapnout";"1";""
"804";"drásat";"6";""
"805";"drát";"886";""
"806";"drátkovat";"1";""
"807";"dráždit";"11";""
"808";"dražit";"96";""
"809";"drážkovat";"1";""
"810";"drbat";"139";""
"811";"drezírovat";"2";""
"812";"drhnout";"17";""
"813";"driftovat";"1";""
"814";"drilovat";"4";""
"815";"drkat";"1";""
"816";"drkotat";"3";""
"817";"drncat";"2";""
"818";"drnkat";"1";""
"819";"drobit";"39";""
"820";"drogovat";"1";""
"821";"drolit";"171";""
"822";"drtit";"30";""
"823";"družit";"102";""
"824";"držet";"7090";""
"825";"držívat";"3";""
"826";"dřepět";"1";""
"827";"dřevěnět";"1";""
"828";"dřímat";"6";""
"829";"dřít";"138";""
"830";"dublovat";"12";""
"831";"ducnout";"2";""
"832";"dumat";"3";""
"833";"duplikovat";"5";""
"834";"durdit";"51";""
"835";"durdívat";"1";""
"836";"dusat";"4";""
"837";"dusit";"514";""
"838";"dusívat";"1";""
"839";"dušovat";"200";""
"840";"dutat";"1";""
"841";"důvěřovat";"17";""
"842";"dvojit";"1";""
"843";"dvojnásobit";"1";""
"844";"dvořit";"197";""
"845";"dýchat";"324";""
"846";"dýchnout";"2";""
"847";"dychtit";"1";""
"848";"dýmit";"3";""
"849";"dynamizovat";"1";""
"850";"editovat";"2";""
"851";"eklovat";"6";""
"852";"ekonomizovat";"1";""
"853";"elektrifikovat";"2";""
"854";"elektronizovat";"1";""
"855";"eliminovat";"74";""
"856";"emancipovat";"44";""
"857";"emigrovat";"4";""
"858";"emitovat";"4";""
"859";"eskalovat";"3";""
"860";"eskortovat";"1";""
"861";"esterifikovat";"1";""
"862";"etablovat";"193";""
"863";"europeizovat";"1";""
"864";"evakuovat";"42";""
"865";"evaluovat";"5";""
"866";"evangelizovat";"1";""
"867";"evidovat";"59";""
"868";"evokovat";"5";""
"869";"excelovat";"2";""
"870";"excitovat";"2";""
"871";"exekuovat";"1";""
"872";"exhibovat";"3";""
"873";"exhumovat";"2";""
"874";"existovat";"26";""
"875";"expandovat";"3";""
"876";"expedovat";"11";""
"877";"experimentovat";"52";""
"878";"exploatovat";"1";""
"879";"explodovat";"1";""
"880";"exponovat";"5";""
"881";"exportovat";"18";""
"882";"exprimovat";"25";""
"883";"externalizovat";"1";""
"884";"extrahovat";"11";""
"885";"fackovat";"12";""
"886";"fakturovat";"2";""
"887";"falšovat";"8";""
"888";"fandit";"18";""
"889";"fantazírovat";"2";""
"890";"fárat";"7";""
"891";"farmařit";"2";""
"892";"fascinovat";"3";""
"893";"fasovat";"11";""
"894";"fašizovat";"1";""
"895";"faulovat";"4";""
"896";"federalizovat";"1";""
"897";"fedrovat";"1";""
"898";"feminizovat";"1";""
"899";"fénovat";"2";""
"900";"fermentovat";"2";""
"901";"fetovat";"5";""
"902";"fičet";"1";""
"903";"figurovat";"1";""
"904";"fiknout";"1";""
"905";"filcovat";"4";""
"906";"filmovat";"16";""
"907";"filozofovat";"1";""
"908";"filtrovat";"30";""
"909";"finalizovat";"4";""
"910";"financovat";"97";""
"911";"finišovat";"14";""
"912";"fintit";"9";""
"913";"fixlovat";"3";""
"914";"fixovat";"62";""
"915";"fízlovat";"1";""
"916";"flákat";"165";""
"917";"flambovat";"1";""
"918";"flámovat";"4";""
"919";"flinkat";"10";""
"920";"flirtovat";"13";""
"921";"fokusovat";"1";""
"922";"folklorizovat";"1";""
"923";"formalizovat";"3";""
"924";"formátovat";"1";""
"925";"formovat";"396";""
"926";"formulovat";"39";""
"927";"fosforeskovat";"2";""
"928";"fotit";"260";""
"929";"fotografovat";"95";""
"930";"foukat";"15";""
"931";"fouknout";"6";""
"932";"fragmentarizovat";"4";""
"933";"fragmentovat";"4";""
"934";"frajeřit";"1";""
"935";"frčet";"2";""
"936";"frekventovat";"1";""
"937";"frézovat";"6";""
"938";"frotýrovat";"1";""
"939";"frustrovat";"1";""
"940";"fungovat";"21";""
"941";"futrovat";"1";""
"942";"fúzovat";"3";""
"943";"garantovat";"3";""
"944";"generalizovat";"1";""
"945";"generovat";"62";""
"946";"germanizovat";"2";""
"947";"gestikulovat";"2";""
"948";"glazovat";"1";""
"949";"globalizovat";"9";""
"950";"glorifikovat";"3";""
"951";"granulovat";"1";""
"952";"gratinovat";"1";""
"953";"gratulovat";"2";""
"954";"grilovat";"45";""
"955";"gruntovat";"1";""
"956";"grupovat";"1";""
"957";"gumovat";"1";""
"958";"habilitovat";"48";""
"959";"háčkovat";"5";""
"960";"hádat";"1917";""
"961";"hádávat";"6";""
"962";"hájit";"518";""
"963";"hajlovat";"1";""
"964";"halit";"93";""
"965";"hanbit";"14";""
"966";"handlovat";"5";""
"967";"handrkovat";"65";""
"968";"hanit";"1";""
"969";"hanobit";"1";""
"970";"harašit";"1";""
"971";"hárat";"1";""
